car_id,car_name,brand,model,fuel_type,transmission_type,mileage,engine,max_power,seats
3847,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3848,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3849,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3850,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3851,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3852,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3853,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3854,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3855,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3856,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3857,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3858,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3859,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3860,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3861,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3862,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3863,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3864,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3865,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3866,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3867,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3868,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3869,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3870,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3871,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3872,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3873,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3874,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3875,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3876,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3877,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3878,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3879,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3880,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3881,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3882,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3883,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3884,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3885,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3886,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3887,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3888,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3889,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3890,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3891,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3892,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3893,Maruti Swift,Maruti,Swift,Diesel,Automatic,28.4,1248,74.0,5
3894,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3895,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3896,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3897,Maruti Swift,Maruti,Swift,Diesel,Automatic,28.4,1248,74.0,5
3898,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3899,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3900,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3901,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3902,Maruti Swift,Maruti,Swift,Diesel,Automatic,28.4,1248,74.0,5
3903,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3904,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3905,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3906,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3907,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3908,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3909,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3910,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3911,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3912,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3913,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3914,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3915,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3916,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3917,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3918,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3919,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3920,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3921,Maruti Swift,Maruti,Swift,Diesel,Automatic,28.4,1248,74.0,5
3922,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3923,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3924,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3925,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3926,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3927,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3928,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3929,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3930,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3931,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3932,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3933,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3934,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3935,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3936,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3937,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3938,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3939,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3940,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3941,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3942,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3943,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3944,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3945,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3946,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3947,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3948,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3949,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3950,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3951,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3952,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3953,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3954,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3955,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3956,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3957,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3958,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3959,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3960,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3961,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3962,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3963,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3964,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3965,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3966,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3967,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3968,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3969,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3970,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3971,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3972,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3973,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3974,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3975,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3976,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3977,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3978,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3979,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3980,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3981,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3982,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3983,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3984,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3985,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3986,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3987,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3988,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3989,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3990,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3991,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3992,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3993,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3994,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3995,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3996,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3997,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3998,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3999,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
4000,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
4001,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
4002,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
4003,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
4004,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
4005,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
4006,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
4007,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
4008,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
4009,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
4010,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4011,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4012,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4013,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4014,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4015,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4016,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4017,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4018,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4019,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4020,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4021,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4022,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4023,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4024,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4025,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4026,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Automatic,26.59,1248,74.0,5
4027,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4028,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4029,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4030,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4031,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4032,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4033,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4034,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4035,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4036,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4037,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4038,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4039,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4040,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4041,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4042,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4043,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4044,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4045,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4046,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4047,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4048,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4049,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4050,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4051,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4052,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4053,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4054,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4055,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4056,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4057,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4058,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4059,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4060,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4061,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4062,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4063,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4064,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4065,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4066,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4067,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4068,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4069,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4070,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4071,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4072,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4073,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4074,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4075,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4076,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4077,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Automatic,26.59,1248,74.0,5
4078,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Automatic,26.59,1248,74.0,5
4079,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4080,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4081,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4082,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4083,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4084,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4085,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4086,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4087,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4088,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4089,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4090,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4091,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4092,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4093,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4094,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4095,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4096,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4097,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4098,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4099,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4100,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4101,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4102,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4103,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4104,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4105,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Automatic,26.59,1248,74.0,5
4106,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4107,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4108,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4109,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4110,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Automatic,28.4,1248,74.0,5
4111,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4112,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4113,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4114,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4115,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4116,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4117,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4118,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4119,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4120,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4121,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4122,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4123,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4124,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4125,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4126,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4127,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4128,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4129,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4130,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4131,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4132,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4133,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4134,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4135,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4136,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4137,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4138,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4139,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4140,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4141,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4142,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4143,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4144,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4145,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4146,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4147,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,26.59,1248,74.0,5
4148,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4149,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4150,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
4151,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,23.4,1248,74.0,5
