car_id,selling_price
3983,675000
3984,350000
3985,390000
3986,350000
3987,580000
3988,440000
3989,325000
3990,630000
3991,630000
3992,445000
3993,255000
3994,590000
3995,365000
3996,600000
3997,360000
3998,480000
3999,400000
4000,525000
4001,530000
4002,600000
4003,350000
4004,585000
4005,430000
4006,500000
4007,350000
4008,500000
4009,520000
4010,390000
4011,410000
4012,545000
4013,390000
4014,520000
4015,390000
4016,545000
4017,350000
4018,465000
4019,545000
4020,590000
4021,675000
4022,475000
4023,580000
4024,455000
4025,330000
4026,695000
4027,481000
4028,595000
4029,816000
4030,575000
4031,486000
4032,675000
4033,575000
4034,485000
4035,580000
4036,495000
4037,530000
4038,550000
4039,410000
4040,550000
4041,550000
4042,650000
4043,475000
4044,695000
4045,380000
4046,595000
4047,660000
4048,651000
4049,590000
4050,645000
4051,552000
4052,580000
4053,582000
4054,750000
4055,650000
4056,700000
4057,460000
4058,475000
4059,725000
4060,725000
4061,380000
4062,685000
4063,750000
4064,550000
4065,550000
4066,630000
4067,625000
4068,650000
4069,255000
4070,580000
4071,745000
4072,465000
4073,470000
4074,525000
4075,371000
4076,449000
4077,680000
4078,680000
4079,585000
4080,675000
4081,550000
4082,425000
4083,340000
4084,325000
4085,370000
4086,490000
4087,375000
4088,341000
4089,325000
4090,460000
4091,385000
4092,475000
4093,530000
4094,520000
4095,475000
4096,650000
4097,310000
4098,475000
4099,540000
4100,490000
4101,475000
4102,359000
4103,595000
4104,470000
4105,715000
4106,285000
4107,685000
4108,580000
4109,655000
4110,825000
4111,715000
4112,600000
4113,380000
4114,560000
4115,600000
4116,530000
4117,500000
4118,450000
4119,380000
4120,530000
4121,531000
4122,550000
4123,530000
4124,385000
4125,400000
4126,400000
4127,400000
4128,568000
4129,450000
4130,550000
4131,480000
4132,550000
4133,300000
4134,330000
4135,480000
4136,450000
4137,401000
4138,600000
4139,700000
4140,500000
4141,625000
4142,540000
4143,498000
4144,720000
4145,560000
4146,450000
4147,720000
4148,500000
4149,521000
4150,425000
4151,360000
4152,475000
4153,480000
4154,510000
4155,552000
4156,390000
4157,550000
4158,550000
4159,490000
4160,600000
4161,535000
4162,500000
4163,370000
4164,450000
4165,600000
4166,500000
4167,500000
4168,555000
4169,600000
4170,565000
4171,440000
4172,480000
4173,650000
4174,490000
4175,325000
4176,480000
4177,625000
4178,500000
4179,500000
4180,450000
4181,370000
4182,570000
4183,550000
4184,450000
4185,590000
4186,440000
4187,420000
4188,600000
4189,500000
4190,500000
4191,550000
4192,380000
4193,495000
4194,620000
4195,500000
4196,400000
4197,600000
4198,530000
4199,450000
4200,580000
4201,390000
4202,450000
4203,500000
4204,500000
4205,620000
4206,530000
4207,550000
4208,450000
4209,380000
4210,360000
4211,365000
4212,330000
4213,345000
4214,350000
4215,550000
4216,460000
4217,650000
4218,520000
4219,615000
4220,300000
4221,365000
4222,420000
4223,550000
4224,460000
4225,475000
4226,465000
4227,475000
4228,374000
4229,650000
4230,675000
4231,450000
4232,475000
4233,470000
4234,560000
4235,420000
4236,350000
4237,550000
4238,575000
4239,700000
4240,570000
4241,350000
4242,550000
4243,530000
4244,560000
4245,515000
4246,550000
4247,400000
4248,500000
4249,600000
4250,550000
4251,650000
4252,575000
4253,560000
4254,370000
4255,390000
4256,669000
4257,775000
4258,725000
4259,395000
4260,450000
4261,870000
4262,900000
4263,395000
4264,911000
4265,750000
4266,855000
4267,825000
4268,822000
4269,745000
4270,811000
4271,790000
4272,775000
4273,785000
4274,665000
4275,750000
4276,785000
4277,665000
4278,575000
4279,750000
4280,650000
4281,575000
4282,560000
4283,850000
4284,500000
4285,790000
4286,780000
4287,890000
4288,650000
4289,675000
4290,600000
4291,695000
4292,550000
4293,525000
4294,650000
4295,500000
4296,453000
4297,680000
4298,690000
4299,439000
4300,925000
4301,799000
4302,650000
4303,875000
4304,850000
4305,775000
4306,395000
4307,750000
4308,790000
4309,625000
4310,590000
4311,835000
4312,850000
4313,750000
4314,680000
4315,750000
4316,700000
4317,740000
4318,495000
4319,750000
4320,650000
4321,740000
4322,700000
4323,490000
4324,900000
4325,680000
4326,610000
4327,800000
4328,775000
4329,675000
4330,750000
4331,750000
4332,750000
4333,868000
4334,754000
4335,800000
4336,750000
4337,690000
4338,560000
4339,750000
4340,700000
4341,700000
4342,720000
4343,690000
4344,800000
4345,350000
4346,600000
4347,800000
4348,750000
4349,785000
4350,670000
4351,600000
4352,760000
4353,700000
4354,608000
4355,730000
4356,720000
4357,755000
4358,757000
4359,740000
4360,740000
4361,580000
4362,750000
4363,730000
4364,720000
4365,810000
4366,610000
4367,670000
4368,650000
4369,615000
4370,600000
4371,765000
4372,690000
4373,750000
4374,900000
4375,600000
4376,710000
4377,648000
4378,627000
4379,725000
4380,700000
4381,720000
4382,750000
4383,600000
4384,750000
4385,850000
4386,641000
4387,650000
4388,547000
4389,700000
4390,360000
4391,650000
4392,600000
4393,600000
4394,747000
4395,561000
4396,680000
4397,470000
4398,675000
4399,850000
4400,800000
4401,600000
4402,545000
4403,650000
4404,325000
4405,635000
4406,550000
4407,700000
4408,560000
4409,599000
4410,649000
4411,750000
4412,725000
4413,730000
4414,319000
4415,595000
4416,600000
4417,550000
4418,935000
4419,625000
4420,1011000
4421,825000
4422,850000
4423,625000
4424,760000
4425,440000
4426,700000
4427,685000
4428,519000
4429,900000
4430,800000
4431,750000
4432,650000
4433,500000
4434,500000
4435,800000
4436,950000
4437,675000
4438,875000
4439,372000
4440,400000
4441,800000
4442,700000
4443,710000
4444,800000
4445,982000
4446,982000
4447,550000
4448,900000
4449,850000
4450,900000
4451,200000
4452,825000
4453,450000
4454,800000
4455,525000
4456,550000
4457,900000
4458,295000
4459,295000
4460,395000
4461,275000
4462,299000
4463,290000
4464,280000
4465,290000
4466,400000
4467,470000
4468,500000
4469,340000
4470,225000
4471,450000
4472,340000
4473,369000
4474,275000
4475,335000
4476,395000
4477,250000
4478,225000
4479,200000
4480,170000
4481,250000
4482,215000
4483,250000
4484,265000
4485,300000
4486,250000
4487,240000
4488,300000
4489,300000
4490,220000
4491,325000
4492,205000
4493,120000
4494,210000
4495,217000
4496,330000
4497,270000
4498,125000
4499,250000
4500,650000
4501,265000
4502,550000
4503,375000
4504,425000
4505,449000
4506,485000
4507,450000
4508,435000
4509,450000
4510,580000
4511,345000
4512,475000
4513,400000
4514,400000
4515,400000
4516,475000
4517,425000
4518,550000
4519,551000
4520,475000
4521,310000
4522,350000
4523,450000
4524,475000
4525,350000
4526,390000
4527,350000
4528,350000
4529,700000
4530,380000
4531,450000
4532,450000
4533,470000
4534,550000
4535,475000
4536,490000
4537,570000
4538,245000
4539,555000
4540,485000
4541,600000
4542,786000
4543,786000
4544,710000
4545,700000
4546,450000
4547,700000
4548,680000
4549,500000
4550,500000
4551,145000
4552,190000
4553,175000
4554,225000
4555,195000
4556,185000
4557,235000
4558,180000
4559,327000
4560,225000
4561,200000
4562,165000
4563,180000
4564,120000
4565,200000
4566,249000
4567,110000
4568,135000
4569,350000
4570,113000
4571,225000
4572,125000
4573,300000
4574,200000
4575,300000
4576,115000
4577,200000
4578,400000
4579,140000
4580,130000
4581,140000
4582,860000
4583,900000
4584,800000
4585,930000
4586,880000
4587,895000
4588,795000
4589,765000
4590,780000
4591,315000
4592,194000
4593,190000
4594,235000
4595,365000
4596,225000
4597,195000
4598,190000
4599,290000
4600,255000
4601,345000
4602,360000
4603,288000
4604,285000
4605,370000
4606,320000
4607,311000
4608,295000
4609,360000
4610,375000
4611,255000
4612,230000
4613,335000
4614,340000
4615,270000
4616,235000
4617,190000
4618,211000
4619,395000
4620,465000
4621,355000
4622,370000
4623,275000
4624,285000
4625,355000
4626,280000
4627,320000
4628,320000
4629,330000
4630,185000
4631,350000
4632,300000
4633,245000
4634,230000
4635,275000
4636,365000
4637,230000
4638,350000
4639,300000
4640,245000
4641,365000
4642,375000
4643,285000
4644,350000
4645,365000
4646,422000
4647,250000
4648,380000
4649,290000
4650,275000
4651,275000
4652,290000
4653,395000
4654,404000
4655,455000
4656,280000
4657,300000
4658,449000
4659,255000
4660,345000
4661,365000
4662,295000
4663,382000
4664,275000
4665,429000
4666,325000
4667,310000
4668,350000
4669,345000
4670,320000
4671,468000
4672,343000
4673,430000
4674,320000
4675,338000
4676,225000
4677,250000
4678,315000
4679,270000
4680,268000
4681,219000
4682,245000
4683,235000
4684,229000
4685,235000
4686,315000
4687,210000
4688,340000
4689,265000
4690,250000
4691,285000
4692,345000
4693,210000
4694,250000
4695,370000
4696,145000
4697,199000
4698,160000
4699,210000
4700,360000
4701,300000
4702,240000
4703,240000
4704,165000
4705,235000
4706,270000
4707,199000
4708,260000
4709,365000
4710,200000
4711,225000
4712,200000
4713,290000
4714,310000
4715,235000
4716,190000
4717,210000
4718,220000
4719,240000
4720,240000
4721,265000
4722,325000
4723,385000
4724,325000
4725,300000
4726,375000
4727,350000
4728,375000
4729,395000
4730,295000
4731,275000
4732,400000
4733,330000
4734,286000
4735,325000
4736,385000
4737,210000
4738,264000
4739,298000
4740,375000
4741,332000
4742,225000
4743,335000
4744,385000
4745,125000
4746,395000
4747,374000
4748,300000
4749,235000
4750,255000
4751,249000
4752,315000
4753,180000
4754,310000
4755,399000
4756,170000
4757,325000
4758,310000
4759,270000
4760,325000
4761,270000
4762,275000
4763,400000
4764,290000
4765,395000
4766,160000
4767,300000
4768,350000
4769,300000
4770,250000
4771,210000
4772,200000
4773,300000
4774,300000
4775,190000
4776,240000
4777,500000
4778,180000
4779,165000
4780,300000
4781,200000
4782,400000
4783,145000
4784,190000
4785,330000
4786,175000
4787,230000
4788,150000
4789,225000
4790,350000
4791,350000
4792,275000
4793,220000
4794,300000
4795,375000
4796,190000
4797,300000
4798,160000
4799,210000
4800,290000
4801,265000
4802,315000
4803,250000
4804,250000
4805,200000
4806,165000
4807,230000
4808,285000
4809,225000
4810,230000
4811,350000
4812,180000
4813,165000
4814,180000
4815,225000
4816,170000
4817,170000
4818,130000
4819,375000
4820,240000
4821,200000
4822,300000
4823,400000
4824,276000
4825,275000
4826,280000
4827,250000
4828,230000
4829,230000
4830,220000
4831,235000
4832,350000
4833,150000
4834,220000
4835,130000
4836,300000
4837,180000
4838,240000
4839,365000
4840,300000
4841,260000
4842,270000
4843,385000
4844,385000
4845,375000
4846,290000
4847,350000
4848,342000
4849,395000
4850,350000
4851,275000
4852,260000
4853,575000
4854,490000
4855,275000
4856,319000
4857,320000
4858,275000
4859,300000
4860,385000
4861,330000
4862,340000
4863,410000
4864,260000
4865,585000
4866,485000
4867,385000
4868,535000
4869,371000
4870,350000
4871,395000
4872,395000
4873,375000
4874,260000
4875,375000
4876,350000
4877,580000
4878,550000
4879,275000
4880,245000
4881,275000
4882,475000
4883,385000
4884,435000
4885,465000
4886,475000
4887,325000
4888,640000
4889,480000
4890,310000
4891,325000
4892,470000
4893,250000
4894,240000
4895,535000
4896,325000
4897,270000
4898,390000
4899,290000
4900,225000
4901,265000
4902,259000
4903,235000
4904,324000
4905,545000
4906,345000
4907,245000
4908,230000
4909,270000
4910,250000
4911,300000
4912,265000
4913,320000
4914,245000
4915,280000
4916,255000
4917,540000
4918,385000
4919,550000
4920,395000
4921,265000
4922,345000
4923,410000
4924,250000
4925,615000
4926,475000
4927,552000
4928,550000
4929,540000
4930,300000
4931,275000
4932,485000
4933,375000
4934,275000
4935,450000
4936,350000
4937,350000
4938,425000
4939,375000
4940,215000
4941,310000
4942,310000
4943,310000
4944,350000
4945,204000
4946,350000
4947,345000
4948,300000
4949,360000
4950,350000
4951,320000
4952,300000
4953,245000
4954,215000
4955,380000
4956,250000
4957,295000
4958,280000
4959,190000
4960,350000
4961,370000
4962,180000
4963,200000
4964,210000
4965,280000
4966,200000
4967,340000
4968,325000
4969,200000
4970,325000
4971,775000
4972,800000
4973,690000
4974,785000
4975,675000
4976,595000
4977,845000
4978,819000
4979,875000
4980,800000
4981,600000
4982,875000
4983,775000
4984,825000
4985,645000
4986,825000
4987,795000
4988,811000
4989,820000
4990,825000
4991,700000
4992,780000
4993,600000
4994,855000
4995,775000
4996,700000
4997,585000
4998,650000
4999,685000
5000,675000
5001,615000
5002,650000
5003,600000
5004,650000
5005,599000
5006,640000
5007,650000
5008,649000
5009,651000
5010,625000
5011,611000
5012,678000
5013,575000
5014,675000
5015,665000
5016,825000
5017,789000
5018,675000
5019,675000
5020,731000
5021,575000
5022,700000
5023,775000
5024,545000
5025,600000
5026,645000
5027,670000
5028,640000
5029,850000
5030,770000
5031,610000
5032,695000
5033,600000
5034,685000
5035,599000
5036,605000
5037,910000
5038,730000
5039,600000
5040,700000
5041,810000
5042,635000
5043,570000
5044,690000
5045,585000
5046,600000
5047,675000
5048,781000
5049,625000
5050,650000
5051,585000
5052,730000
5053,600000
5054,700000
5055,520000
5056,690000
5057,625000
5058,699000
5059,640000
5060,680000
5061,620000
5062,530000
5063,710000
5064,749000
5065,725000
5066,840000
5067,639000
5068,611000
5069,680000
5070,875000
5071,750000
5072,800000
5073,575000
5074,750000
5075,875000
5076,643000
5077,624000
5078,550000
5079,578000
5080,890000
5081,700000
5082,825000
5083,557000
5084,700000
5085,700000
5086,700000
5087,700000
5088,550000
5089,700000
5090,750000
5091,650000
5092,610000
5093,750000
5094,490000
5095,725000
5096,500000
5097,890000
5098,835000
5099,875000
5100,822000
5101,800000
5102,915000
5103,750000
5104,570000
5105,600000
5106,490000
5107,600000
5108,575000
5109,525000
5110,495000
5111,640000
5112,491000
5113,565000
5114,565000
5115,625000
5116,570000
5117,525000
5118,550000
5119,550000
5120,475000
5121,575000
5122,570000
5123,465000
5124,465000
5125,520000
5126,545000
5127,520000
5128,510000
5129,575000
5130,545000
5131,470000
5132,625000
5133,465000
5134,550000
5135,550000
5136,625000
5137,530000
5138,550000
5139,576000
5140,449000
5141,415000
5142,500000
5143,420000
5144,580000
5145,550000
5146,700000
5147,450000
5148,530000
5149,570000
5150,600000
5151,420000
5152,520000
5153,500000
5154,535000
5155,510000
5156,440000
5157,468000
5158,550000
5159,500000
5160,425000
5161,600000
5162,500000
5163,470000
5164,530000
5165,492000
5166,450000
5167,509000
5168,570000
5169,630000
5170,550000
5171,535000
5172,575000
5173,491000
5174,375000
5175,650000
5176,365000
5177,575000
5178,425000
5179,590000
5180,650000
5181,670000
5182,460000
5183,525000
5184,515000
5185,575000
5186,575000
5187,425000
5188,311000
5189,485000
5190,521000
5191,582000
5192,500000
5193,475000
5194,550000
5195,450000
5196,720000
5197,440000
5198,500000
5199,530000
5200,490000
5201,540000
5202,280000
5203,610000
5204,550000
5205,525000
5206,355000
5207,470000
5208,625000
5209,475000
5210,638000
5211,425000
5212,580000
5213,625000
5214,625000
5215,400000
5216,625000
5217,632000
5218,570000
5219,640000
5220,440000
5221,385000
5222,435000
5223,421000
5224,595000
5225,525000
5226,385000
5227,489000
5228,450000
5229,245000
5230,575000
5231,650000
5232,435000
5233,390000
5234,570000
5235,390000
5236,525000
5237,365000
5238,425000
5239,550000
5240,565000
5241,645000
5242,590000
5243,565000
5244,515000
5245,425000
5246,435000
5247,425000
5248,400000
5249,170000
5250,361000
5251,445000
5252,499000
5253,480000
5254,525000
5255,589000
5256,499000
5257,525000
5258,695000
5259,450000
5260,650000
5261,515000
5262,480000
5263,530000
5264,565000
5265,265000
5266,645000
5267,645000
5268,625000
5269,629000
5270,448000
5271,645000
5272,799000
5273,415000
5274,740000
5275,325000
5276,462000
5277,450000
5278,510000
5279,650000
5280,635000
5281,675000
5282,490000
5283,495000
5284,625000
5285,765000
5286,800000
5287,582000
5288,465000
5289,660000
5290,445000
5291,530000
5292,455000
5293,400000
5294,370000
5295,615000
5296,525000
5297,592000
5298,540000
5299,550000
5300,630000
5301,450000
5302,510000
5303,320000
5304,500000
5305,575000
5306,530000
5307,630000
5308,450000
5309,700000
5310,600000
5311,750000
5312,550000
5313,600000
5314,520000
5315,610000
5316,587000
5317,539000
5318,610000
5319,600000
5320,550000
5321,650000
5322,690000
5323,450000
5324,500000
5325,555000
5326,550000
5327,580000
5328,634000
5329,562000
5330,390000
5331,585000
5332,420000
5333,570000
5334,350000
5335,450000
5336,550000
5337,710000
5338,611000
5339,620000
5340,552000
5341,500000
5342,425000
5343,750000
5344,640000
5345,525000
5346,380000
5347,595000
5348,400000
5349,565000
5350,600000
5351,460000
5352,515000
5353,460000
5354,550000
5355,590000
5356,480000
5357,635000
5358,450000
5359,490000
5360,550000
5361,428000
5362,525000
5363,540000
5364,525000
5365,690000
5366,550000
5367,610000
5368,574000
5369,610000
5370,435000
5371,610000
5372,570000
5373,700000
5374,435000
5375,475000
5376,500000
5377,600000
5378,580000
5379,620000
5380,380000
5381,450000
5382,550000
5383,520000
5384,729000
5385,500000
5386,400000
5387,590000
5388,535000
5389,675000
5390,530000
5391,575000
5392,535000
5393,400000
5394,660000
5395,640000
5396,690000
5397,475000
5398,610000
5399,650000
5400,490000
5401,570000
5402,324000
5403,795000
5404,705000
5405,745000
5406,785000
5407,795000
5408,741000
5409,657000
5410,700000
5411,750000
5412,765000
5413,495000
5414,690000
5415,775000
5416,657000
5417,655000
5418,675000
5419,770000
5420,515000
5421,600000
5422,625000
5423,650000
5424,620000
5425,590000
5426,450000
5427,610000
5428,599000
5429,675000
5430,625000
5431,460000
5432,745000
5433,495000
5434,650000
5435,460000
5436,510000
5437,725000
5438,465000
5439,634000
5440,490000
5441,575000
5442,725000
5443,715000
5444,650000
5445,680000
5446,645000
5447,740000
5448,460000
5449,725000
5450,645000
5451,550000
5452,745000
5453,460000
5454,530000
5455,575000
5456,475000
5457,765000
5458,800000
5459,650000
5460,550000
5461,575000
5462,650000
5463,731000
5464,600000
5465,670000
5466,650000
5467,640000
5468,635000
5469,700000
5470,550000
5471,650000
5472,550000
5473,450000
5474,745000
5475,650000
5476,650000
5477,630000
5478,730000
5479,725000
5480,690000
5481,623000
5482,650000
5483,648000
5484,600000
5485,775000
5486,800000
5487,460000
5488,650000
5489,610000
5490,280000
5491,550000
5492,550000
5493,650000
5494,650000
5495,525000
5496,650000
5497,780000
5498,630000
5499,710000
5500,600000
5501,550000
5502,680000
5503,700000
5504,610000
5505,630000
5506,650000
5507,600000
5508,300000
5509,632000
5510,730000
5511,400000
5512,660000
5513,760000
5514,750000
5515,630000
5516,600000
5517,700000
5518,815000
5519,610000
5520,800000
5521,620000
5522,625000
5523,600000
5524,450000
5525,565000
5526,645000
5527,575000
5528,390000
5529,500000
5530,299000
5531,200000
5532,545000
5533,339000
5534,370000
5535,470000
5536,430000
5537,490000
5538,340000
5539,445000
5540,500000
5541,625000
5542,525000
5543,350000
5544,275000
5545,425000
5546,319000
5547,395000
5548,490000
5549,290000
5550,500000
5551,500000
5552,510000
5553,450000
5554,550000
5555,550000
5556,540000
5557,655000
5558,590000
5559,575000
5560,480000
5561,395000
5562,655000
5563,526000
5564,550000
5565,575000
5566,645000
5567,600000
5568,589000
5569,650000
5570,629000
5571,499000
5572,615000
5573,545000
5574,575000
5575,699000
5576,525000
5577,591000
5578,710000
5579,690000
5580,700000
5581,578000
5582,571000
5583,575000
5584,450000
5585,600000
5586,751000
5587,625000
5588,565000
5589,630000
5590,418000
5591,485000
5592,280000
5593,650000
5594,630000
5595,625000
5596,549000
5597,445000
5598,585000
5599,675000
5600,600000
5601,625000
5602,621000
5603,590000
5604,715000
5605,695000
5606,530000
5607,725000
5608,535000
5609,775000
5610,540000
5611,635000
5612,625000
5613,625000
5614,690000
5615,735000
5616,400000
5617,650000
5618,530000
5619,590000
5620,495000
5621,565000
5622,698000
5623,650000
5624,660000
5625,499000
5626,700000
5627,625000
5628,630000
5629,585000
5630,525000
5631,770000
5632,745000
5633,515000
5634,500000
5635,775000
5636,449000
5637,595000
5638,550000
5639,710000
5640,540000
5641,499000
5642,150000
5643,599000
5644,530000
5645,740000
5646,450000
5647,525000
5648,699000
5649,530000
5650,490000
5651,470000
5652,490000
5653,545000
5654,525000
5655,600000
5656,650000
5657,579000
5658,486000
5659,549000
5660,550000
5661,595000
5662,550000
5663,370000
5664,595000
5665,550000
5666,500000
5667,525000
5668,540000
5669,695000
5670,500000
5671,625000
5672,650000
5673,620000
5674,410000
5675,600000
5676,550000
5677,690000
5678,630000
5679,550000
5680,635000
5681,599000
5682,525000
5683,565000
5684,560000
5685,730000
5686,675000
5687,490000
5688,695000
5689,565000
5690,740000
5691,835000
5692,595000
5693,725000
5694,795000
5695,875000
5696,695000
5697,795000
5698,495000
5699,425000
5700,500000
5701,590000
5702,550000
5703,585000
5704,490000
5705,695000
5706,690000
5707,576000
5708,750000
5709,685000
5710,795000
5711,530000
5712,664000
5713,690000
5714,660000
5715,880000
5716,725000
5717,598000
5718,550000
5719,500000
5720,450000
5721,550000
5722,650000
5723,550000
5724,480000
5725,470000
5726,535000
5727,500000
5728,475000
5729,600000
5730,500000
5731,600000
5732,584000
5733,620000
5734,700000
5735,575000
5736,400000
5737,660000
5738,524000
5739,560000
5740,625000
5741,625000
5742,470000
5743,635000
5744,535000
5745,540000
5746,525000
5747,700000
5748,653000
5749,600000
5750,510000
5751,550000
5752,630000
5753,535000
5754,600000
5755,750000
5756,585000
5757,585000
5758,450000
5759,570000
5760,585000
5761,500000
5762,460000
5763,550000
5764,650000
5765,740000
5766,580000
5767,700000
5768,550000
5769,598000
5770,630000
5771,550000
5772,800000
5773,620000
5774,550000
5775,550000
5776,550000
5777,530000
5778,500000
5779,625000
5780,645000
5781,425000
5782,557000
5783,520000
5784,450000
5785,515000
5786,486000
5787,650000
5788,635000
5789,480000
5790,650000
5791,425000
5792,790000
5793,450000
5794,500000
5795,650000
5796,700000
5797,475000
5798,444000
5799,580000
5800,400000
5801,450000
5802,504000
5803,450000
5804,620000
5805,525000
5806,530000
5807,750000
5808,590000
5809,500000
5810,450000
5811,600000
5812,525000
5813,655000
5814,430000
5815,635000
5816,530000
5817,585000
5818,600000
5819,550000
5820,490000
5821,550000
5822,546000
5823,770000
5824,515000
5825,580000
5826,650000
5827,750000
5828,595000
5829,645000
5830,480000
5831,650000
5832,660000
5833,535000
5834,720000
5835,625000
5836,600000
5837,565000
5838,665000
5839,555000
5840,625000
5841,900000
5842,400000
5843,495000
5844,475000
5845,500000
5846,596000
5847,500000
5848,510000
5849,415000
5850,521000
5851,485000
5852,581000
5853,725000
5854,635000
5855,495000
5856,525000
5857,568000
5858,565000
5859,400000
5860,669000
5861,510000
5862,645000
5863,535000
5864,643000
5865,470000
5866,578000
5867,500000
5868,450000
5869,474000
5870,550000
5871,555000
5872,595000
5873,440000
5874,425000
5875,576000
5876,579000
5877,710000
5878,475000
5879,610000
5880,450000
5881,425000
5882,525000
5883,575000
5884,580000
5885,470000
5886,436000
5887,445000
5888,375000
5889,635000
5890,500000
5891,495000
5892,495000
5893,490000
5894,479000
5895,520000
5896,470000
5897,475000
5898,495000
5899,400000
5900,490000
5901,455000
5902,345000
5903,368000
5904,450000
5905,355000
5906,385000
5907,500000
5908,485000
5909,550000
5910,530000
5911,365000
5912,415000
5913,595000
5914,485000
5915,549000
5916,435000
5917,550000
5918,565000
5919,595000
5920,435000
5921,475000
5922,550000
5923,625000
5924,400000
5925,450000
5926,415000
5927,555000
5928,525000
5929,685000
5930,575000
5931,595000
5932,360000
5933,499000
5934,649000
5935,425000
5936,485000
5937,425000
5938,665000
5939,600000
5940,550000
5941,455000
5942,540000
5943,611000
5944,695000
5945,710000
5946,450000
5947,600000
5948,490000
5949,600000
5950,535000
5951,650000
5952,510000
5953,650000
5954,525000
5955,600000
5956,451000
5957,520000
5958,600000
5959,490000
5960,511000
5961,600000
5962,800000
5963,575000
5964,500000
5965,480000
5966,575000
5967,480000
5968,500000
5969,525000
5970,550000
5971,515000
5972,625000
5973,510000
5974,690000
5975,410000
5976,550000
5977,565000
5978,400000
5979,500000
5980,480000
5981,475000
5982,525000
5983,580000
5984,550000
5985,525000
5986,600000
5987,460000
5988,467000
5989,465000
5990,475000
5991,500000
5992,625000
5993,598000
5994,650000
5995,450000
5996,636000
5997,725000
5998,550000
5999,650000
6000,485000
6001,580000
6002,500000
6003,575000
6004,430000
6005,515000
6006,570000
6007,511000
6008,500000
6009,555000
6010,380000
6011,490000
6012,480000
6013,550000
6014,590000
6015,450000
6016,445000
6017,640000
6018,582000
6019,450000
6020,490000
6021,590000
6022,440000
6023,540000
6024,530000
6025,520000
6026,465000
6027,525000
6028,510000
6029,530000
6030,515000
6031,456000
6032,500000
6033,485000
6034,445000
6035,550000
6036,385000
6037,545000
6038,545000
6039,620000
6040,700000
6041,590000
6042,575000
6043,750000
6044,795000
6045,650000
6046,595000
6047,675000
6048,650000
6049,790000
6050,485000
6051,775000
6052,675000
6053,300000
6054,642000
6055,690000
6056,750000
6057,795000
6058,759000
6059,666000
6060,545000
6061,540000
6062,565000
6063,650000
6064,600000
6065,235000
6066,550000
6067,590000
6068,525000
6069,625000
6070,615000
6071,550000
6072,660000
6073,845000
6074,625000
6075,665000
6076,895000
6077,590000
6078,525000
6079,675000
6080,795000
6081,750000
6082,850000
6083,690000
6084,772000
6085,890000
6086,395000
6087,700000
6088,600000
6089,520000
6090,625000
6091,600000
6092,660000
6093,700000
6094,600000
6095,650000
6096,710000
6097,620000
6098,700000
6099,750000
6100,680000
6101,750000
6102,735000
6103,630000
6104,500000
6105,590000
6106,550000
6107,670000
6108,700000
6109,741000
6110,635000
6111,600000
6112,730000
6113,690000
6114,650000
6115,621000
6116,525000
6117,650000
6118,750000
6119,650000
6120,750000
6121,680000
6122,650000
6123,550000
6124,660000
6125,535000
6126,640000
6127,624000
6128,600000
6129,720000
6130,770000
6131,780000
6132,775000
6133,790000
6134,750000
6135,815000
6136,700000
6137,660000
6138,600000
6139,660000
6140,502000
6141,700000
6142,590000
6143,690000
6144,765000
6145,690000
6146,400000
6147,370000
6148,325000
6149,360000
6150,425000
6151,404000
6152,450000
6153,450000
6154,540000
6155,510000
6156,438000
6157,490000
6158,480000
6159,450000
6160,440000
6161,511000
6162,455000
6163,475000
6164,450000
6165,495000
6166,525000
6167,459000
6168,425000
6169,490000
6170,510000
6171,485000
6172,455000
6173,519000
6174,440000
6175,520000
6176,445000
6177,550000
6178,535000
6179,380000
6180,571000
6181,475000
6182,405000
6183,390000
6184,625000
6185,450000
6186,511000
6187,600000
6188,499000
6189,540000
6190,512000
6191,560000
6192,515000
6193,510000
6194,495000
6195,445000
6196,445000
6197,450000
6198,475000
6199,550000
6200,485000
6201,474000
6202,525000
6203,525000
6204,420000
6205,410000
6206,450000
6207,550000
6208,410000
6209,380000
6210,395000
6211,399000
6212,385000
6213,245000
6214,475000
6215,515000
6216,430000
6217,379000
6218,393000
6219,410000
6220,475000
6221,365000
6222,465000
6223,400000
6224,425000
6225,440000
6226,485000
6227,500000
6228,450000
6229,450000
6230,540000
6231,375000
6232,385000
6233,450000
6234,434000
6235,375000
6236,405000
6237,365000
6238,421000
6239,490000
6240,390000
6241,385000
6242,540000
6243,399000
6244,420000
6245,470000
6246,510000
6247,425000
6248,395000
6249,385000
6250,475000
6251,380000
6252,535000
6253,460000
6254,500000
6255,535000
6256,465000
6257,435000
6258,490000
6259,530000
6260,459000
6261,495000
6262,535000
6263,450000
6264,550000
6265,410000
6266,495000
6267,425000
6268,549000
6269,530000
6270,515000
6271,495000
6272,485000
6273,525000
6274,500000
6275,550000
6276,515000
6277,495000
6278,550000
6279,450000
6280,540000
6281,475000
6282,625000
6283,461000
6284,495000
6285,550000
6286,495000
6287,430000
6288,475000
6289,440000
6290,495000
6291,420000
6292,475000
6293,585000
6294,505000
6295,480000
6296,560000
6297,550000
6298,495000
6299,230000
6300,575000
6301,465000
6302,400000
6303,545000
6304,550000
6305,475000
6306,470000
6307,550000
6308,350000
6309,356000
6310,390000
6311,310000
6312,460000
6313,425000
