car_id,car_name,brand,model,fuel_type,transmission_type,mileage,engine,max_power,seats
3333,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3334,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3335,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3336,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3337,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3338,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3339,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3340,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3341,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3342,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3343,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3344,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3345,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3346,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3347,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3348,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3349,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3350,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3351,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3352,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3353,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3354,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3355,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3356,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3358,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3359,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3360,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3361,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3362,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3363,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3364,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3365,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3366,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3367,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3368,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3369,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3370,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3371,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3372,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3373,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3374,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3375,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3376,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3377,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3378,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3379,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3380,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3381,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3382,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3383,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3384,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3385,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3386,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3387,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3388,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3391,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3392,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3393,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3394,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3395,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3396,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3397,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3398,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3399,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3400,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3401,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3402,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3403,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3404,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3406,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3407,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3408,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3409,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3411,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3412,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3415,Maruti Swift Dzire,Maruti,Swift Dzire,Diesel,Manual,19.3,1248,73.9,5
3417,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3418,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3419,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3420,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3421,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3422,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3423,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3424,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3425,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3426,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3427,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3428,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3429,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3430,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3431,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3432,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3433,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3434,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3435,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3436,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3437,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3438,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3439,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3440,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3441,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3442,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3443,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3444,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3445,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3446,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3447,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3448,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3449,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3450,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3451,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3452,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3453,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3454,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3455,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3456,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3457,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3458,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3459,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3460,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3461,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3462,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3463,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3464,Hyundai Grand,Hyundai,Grand,Diesel,Manual,24.0,1186,73.97,5
3465,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3466,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3467,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3468,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3469,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3470,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3471,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3472,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3473,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3474,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3475,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3476,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3477,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3478,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3479,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3480,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3481,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3482,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3483,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3484,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3485,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3486,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3487,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3488,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3490,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3491,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3492,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3493,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3494,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3495,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3496,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3497,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3498,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3499,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3500,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3501,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3502,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3503,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3504,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3505,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3506,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3507,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3508,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3509,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3510,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3511,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3512,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3513,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3514,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3515,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3516,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3517,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3518,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3519,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3520,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3521,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3522,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3523,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3524,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3525,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3526,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3527,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3528,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3529,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3530,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3531,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3532,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3533,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3534,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3535,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3536,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3537,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3538,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3539,Maruti Baleno,Maruti,Baleno,Diesel,Manual,27.39,1248,74.0,5
3540,Maruti Ignis,Maruti,Ignis,Diesel,Manual,26.8,1248,74.0,5
3541,Maruti Ignis,Maruti,Ignis,Diesel,Manual,26.8,1248,74.0,5
3542,Maruti Ignis,Maruti,Ignis,Diesel,Manual,26.8,1248,74.0,5
3543,Maruti Ignis,Maruti,Ignis,Diesel,Manual,26.8,1248,74.0,5
3544,Maruti Ignis,Maruti,Ignis,Diesel,Manual,26.8,1248,74.0,5
3545,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,18.78,1198,74.0,5
3546,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3547,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3548,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3549,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,18.78,1198,74.0,5
3550,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3551,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3552,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3553,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3554,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3555,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3556,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3557,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3558,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3559,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3560,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3561,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3562,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3563,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3564,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3565,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3566,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3567,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3568,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3569,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3570,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3571,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3572,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3573,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,18.78,1198,74.0,5
3574,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3575,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3576,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3577,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3578,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3579,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3580,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3581,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3582,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3583,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3584,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3585,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3586,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3587,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3588,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3589,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3590,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3591,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3592,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3593,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3594,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3595,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3596,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3597,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3598,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3599,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3600,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3601,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3602,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3603,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3604,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3605,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3606,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3607,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3608,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3609,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3610,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3612,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3613,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3614,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3615,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3616,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3617,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.47,1198,74.0,5
3618,Volkswagen Polo,Volkswagen,Polo,Petrol,Manual,16.2,1199,74.0,5
3619,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3620,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3621,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3622,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3623,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3624,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3625,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3626,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3627,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3628,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3629,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3630,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3631,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3632,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3633,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3634,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3635,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3636,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3637,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3638,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3639,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3640,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3641,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
3642,Maruti Swift,Maruti,Swift,Diesel,Manual,25.2,1248,74.0,5
3643,Maruti Swift,Maruti,Swift,Diesel,Automatic,28.4,1248,74.0,5
3644,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3645,Maruti Swift,Maruti,Swift,Diesel,Manual,22.9,1248,74.0,5
3646,Maruti Swift,Maruti,Swift,Diesel,Manual,28.4,1248,74.0,5
